image_name,caption,reference,img_path,label
img2569,"Comparison between the off-axis compressive response of square lattices with pre-mode configuration along η = 45 o obtained by experimental and FE analysis: stress- strain response of (a) SM1, and (b) SM2; Von-Mises stress distribution for (c) SM1:0.2, (d) SM1:0.4, (e) SM2:0.125, and (f) SM2:0.250.","The compressive behavior of 45°-rotated square lattice structures ( ) with modal design variations is examined in Fig. 14 , focusing on first mode (M1) and second mode (M2) modified configurations. || As shown in Figs. 10, 11, 13 and 14 , the compressive failure modes and buckling sequences align with the embedded pre-mode shapes. || However, the primary strength of the introduced physics-based FE model lies in its interpretability and its ability to provide detailed, high-fidelity insights into complex deformation mechanisms and localized stress distributions such as the buckling initiation and propagation patterns shown in Figs. 9-14 which are crucial for the fundamental understanding and design of these architected materials. || For structures with known primary loading directions (e.g., impact absorbers, orthopedic implants, or aerospace components), pre-mode designs can be strategically oriented to optimize performance along specific axes, as demonstrated in Figs. 9-14 where orientation angle significantly influences compressive behavior. || The embedded curvature disrupts long-range stress correlations, preventing simultaneous global buckling and promoting a controlled, sequential failure that enhances energy absorption ( Figs. 10, 13 and 14 ). • To transition from global to local buckling in stretching-dominated lattices: A45° rotation ( ) of a square lattice is highly effective.",selected_images/img2569.jpg,"[{""x"":-6.661338147750939e-16,""y"":2.886579864025407e-15,""width"":46.79004028795985,""height"":38.14147018030513,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3150,""original_height"":3144},{""x"":51.63516280298528,""y"":0,""width"":48.36483719701472,""height"":38.141470180305134,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3150,""original_height"":3144},{""x"":4.4408920985006247e-16,""y"":40.91539528432733,""width"":48.58965722211215,""height"":29.403606102635234,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3150,""original_height"":3144},{""x"":51.35829865926954,""y"":40.77669902912621,""width"":48.589657222112145,""height"":29.26490984743412,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3150,""original_height"":3144},{""x"":1.887379141862766e-15,""y"":70.87378640776699,""width"":49.558681725117225,""height"":29.126213592233015,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3150,""original_height"":3144},{""x"":51.35829865926954,""y"":70.87378640776699,""width"":48.64170134073046,""height"":29.126213592233015,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3150,""original_height"":3144}]"
img2572,Cross-sectional and longitudinal views of pultruded FRP and 3DP-FRP bars.,"This difference is primarily due to their distinct fiber volume fractions, with the 3DP-FRP bar and the pultruded bar having values of 32.6% and 70%, respectively. Fig. 3 compares the cross-sectional and longitudinal morphology of pultruded and 3DP-FRP bars. || The pultruded CFRP bars exhibit smooth surfaces, whereas the 3DP-FRP bars display distinct serrated surface textures ( Figs. 3b, 3d, and 3f ).",selected_images/img2572.jpg,"[{""x"":0.2782731215463532,""y"":0,""width"":54.40239526231204,""height"":39.389736477115115,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3150,""original_height"":3160},{""x"":55.51548774849746,""y"":0.13869625520110956,""width"":44.48451225150254,""height"":40.083217753120664,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3150,""original_height"":3160},{""x"":0.1391365607731766,""y"":40.221914008321775,""width"":54.40239526231205,""height"":40.221914008321775,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3150,""original_height"":3160},{""x"":55.2372146269511,""y"":40.77669902912621,""width"":44.7627853730489,""height"":39.66712898751734,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3150,""original_height"":3160},{""x"":8.881784197001251e-16,""y"":81.41470180305132,""width"":47.862976905972744,""height"":18.307905686546462,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3150,""original_height"":3160},{""x"":53.428439336899814,""y"":81.41470180305132,""width"":46.571560663100186,""height"":18.585298196948685,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3150,""original_height"":3160}]"
img2574,Different surface treatments of 3DP-FRP bars.,"The surface morphologies of 3DP-FRP bars bonded with coarse and fine quartz sand are shown in Fig. 5(a) and Fig. 5(b) . || The HW FRP bar featured a rib height (h) of 1 mm, rib width (w) of 1.5 mm, dent width of 4 mm, rib spacing of 5.5 mm, and a winding angle of 55°, as shown in Fig. 5(c) . || The HWCS 3DP-FRP bars combined a hybrid of coarse sandblasting and helical wrapping surface treatments, as shown in Fig. 5(d) .",selected_images/img2574.jpg,"[{""x"":0,""y"":2.0804438280166435,""width"":99.10020584332078,""height"":20.804438280166433,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2363,""original_height"":2190},{""x"":0,""y"":24.13314840499307,""width"":99.35728988808627,""height"":19.001386962552004,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2363,""original_height"":2190},{""x"":0.25708404476548496,""y"":45.49237170596395,""width"":99.74291595523451,""height"":29.95839112343967,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2363,""original_height"":2190},{""x"":0.3856260671482395,""y"":79.6116504854369,""width"":99.61437393285176,""height"":20.388349514563103,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2363,""original_height"":2190}]"
img258,"Component density and mechanical properties show no significant changes under the influence of artificial powder aging. There are recognizable differences in the mechanical properties between untreated and heat-treated samples; a) Relative density in relation to theoretical density, b) Yield strength, c) Elongation at break and d) Tensile strength. Further details on standard deviations are provided in Supplementary Information , Table SI5.","The preferential formation of these defects in the edge area can probably be attributed to the less frequent remelting of the material at the contours compared to the bulk volume. Fig. 15 a shows the component densities of the manufactured samples measured using helium pycnometry. || The graphs in Fig. 15 b to Fig. 15 d show the yield strength Rp, the elongation at break El and the tensile strength Rm.",selected_images/img258.jpg,"[{""x"":3.1086244689504387e-15,""y"":0.13869625520110956,""width"":46.883364509879684,""height"":46.3245492371706,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2994,""original_height"":2427},{""x"":49.1319671242624,""y"":-2.1094237467877974e-15,""width"":50.8680328757376,""height"":49.51456310679612,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2994,""original_height"":2427},{""x"":0.337290392157408,""y"":48.95977808599162,""width"":47.8952356863519,""height"":51.04022191400828,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2994,""original_height"":2427},{""x"":49.01953699354327,""y"":49.65325936199723,""width"":50.98046300645673,""height"":50.34674063800277,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2994,""original_height"":2427}]"
img2582,Average bond stress–slip curves of pull-out specimens.,"Notably, the surface degradation of 3DP-FRP bars in C80 concrete was more severe than that in C50 concrete (see Fig. 11f ). Fig. 13 presents the average bond stress-slip curves (abbreviated as bond-slip curves in this study) of 3DP-FRP bar and concrete interfaces. || Consequently, the corresponding data and curves are excluded from Table 7 and Fig. 13-14 . || The bond stress-slip curves for all specimen groups, as presented in Figs. 13(a)-13(d) , exhibit four stages [ 51,52 ]. || As shown in Fig. 13(d) , the bare 3DP-FRP bar in this study exhibits a typical descending trend due to the gradual wear of its surface serrations, which reduces friction over time ( Fig. 12(a) ). || In contrast, Fig. 13(d) demonstrates that the HWCS 3DP-FRP bar displays wave-shaped curves in the residual stage.",selected_images/img2582.jpg,"[{""x"":0.2646782263463183,""y"":0.4160887656033287,""width"":49.62716743993469,""height"":48.682385575589464,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2509,""original_height"":2394},{""x"":50.55354123214679,""y"":0.5547850208044383,""width"":49.36248921358837,""height"":49.65325936199723,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2509,""original_height"":2394},{""x"":0,""y"":49.79195561719833,""width"":50.15652389262733,""height"":50.20804438280167,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2509,""original_height"":2394},{""x"":50.68588034531996,""y"":50.624133148404994,""width"":49.31411965468004,""height"":49.375866851595006,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2509,""original_height"":2394}]"
img2586,Comparison between measured and MBPE-fitted bond-slip curves.,The mBPE model is fitted to the bond-slip curves observed in the tests as shown in Fig. 17 .,selected_images/img2586.jpg,"[{""x"":0.18736540276856067,""y"":0,""width"":33.16367629003524,""height"":24.410540915395284,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3206,""original_height"":4331},{""x"":33.53840709557236,""y"":1.6098233857064768e-15,""width"":32.976310887266685,""height"":23.855755894590846,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3206,""original_height"":4331},{""x"":66.51471798283904,""y"":0.13869625520110956,""width"":33.485282017160955,""height"":24.133148404993065,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3206,""original_height"":4331},{""x"":0,""y"":25.381414701803052,""width"":32.97631088726668,""height"":24.271844660194176,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3206,""original_height"":4331},{""x"":33.16367629003524,""y"":25.52011095700416,""width"":33.16367629003524,""height"":24.549237170596395,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3206,""original_height"":4331},{""x"":66.70208338560761,""y"":25.52011095700416,""width"":33.29791661439239,""height"":23.855755894590846,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3206,""original_height"":4331},{""x"":0,""y"":50.624133148404994,""width"":33.16367629003524,""height"":24.687933425797496,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3206,""original_height"":4331},{""x"":33.91313790110948,""y"":50.762829403606105,""width"":32.601580081729566,""height"":23.71705963938973,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":3206,""original_height"":4331},{""x"":66.70208338560761,""y"":50.762829403606105,""width"":33.29791661439239,""height"":23.855755894590843,""rotation"":0,""rectanglelabels"":[""I""],""original_width"":3206,""original_height"":4331},{""x"":34.287868706646584,""y"":75.72815533980581,""width"":33.53840709557236,""height"":24.271844660194198,""rotation"":0,""rectanglelabels"":[""J""],""original_width"":3206,""original_height"":4331}]"
img2587,Comparisons of test results with predicted bond strength by existing models.,"Based on experimental data analysis, as shown in Fig. 18 , both the CSA S806-12 model [35] (AVG = 1.953, SD = 0.887) and Peng et al.'s model [ 66 ] (AVG = 1.740, SD = 0.824) overestimate the actual bond strength.",selected_images/img2587.jpg,"[{""x"":0.40546303157340907,""y"":0.4160887656033287,""width"":48.65556378880908,""height"":32.45492371705964,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2963,""original_height"":4331},{""x"":49.466489851955906,""y"":0.13869625520110956,""width"":50.533510148044094,""height"":32.87101248266297,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2963,""original_height"":4331},{""x"":0,""y"":33.564493758668505,""width"":50.27741591510272,""height"":33.4257975034674,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2963,""original_height"":4331},{""x"":50.48014743088943,""y"":33.56449375866851,""width"":49.51985256911055,""height"":33.4257975034674,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2963,""original_height"":4331},{""x"":0.40546303157340907,""y"":67.26768377253815,""width"":49.4664898519559,""height"":32.73231622746185,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":2963,""original_height"":4331},{""x"":50.27741591510272,""y"":67.12898751733704,""width"":49.72258408489728,""height"":32.87101248266296,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":2963,""original_height"":4331}]"
img2589,Cross section of the 3DP-FRP bars.,"For the untreated bars (i.e., P-D4) illustrated in Fig. 20(a) , the rough area ( A R ) is calculated by subtracting the inner smooth core area ( A 0 ) from the total cross-sectional area ( A l ), which represents the total projected area of all serrated surface features. || For treated surface bars, such as HW-D4, FS-D4, and CS-D4 in Fig. 20 (b–d), A R is determined by subtracting the bare core area of P-D4 (A 0 ) from the total cross-sectional area ( A l ).",selected_images/img2589.jpg,"[{""x"":0.15643468997621376,""y"":0.9195402298850577,""width"":22.21372597662236,""height"":99.08045977011494,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2363,""original_height"":804},{""x"":22.917682081515316,""y"":0.6896551724137931,""width"":25.577071811110955,""height"":99.3103448275862,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2363,""original_height"":804},{""x"":49.04227530754302,""y"":0.6896551724137931,""width"":23.778072876384485,""height"":99.3103448275862,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2363,""original_height"":804},{""x"":73.36786959884427,""y"":0.45977011494252884,""width"":26.632130401155734,""height"":99.54022988505747,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2363,""original_height"":804}]"
img2612,"A. IFAM B. Process overview, including (1) syringe positioned above the foam, (2) syringe penetrates the foam, (3) liquid is injected, while (4) the syringe is withdrawn from the foam, (5-same as 1) the needle is positioned above a new penetration point C. IFAM setup D. HCP pattern of resin with a foam E. Compression testing setup.","We refer to this process as In-Foam Additive Manufacturing or IFAM for short, Fig. 1 A & B . || In all cases, we ensured that the struts would extend from the top to the bottom surface of the foam. Fig. 1C shows an IFAM system with struts. || Each sample consisted of twenty-five struts in a 5 by 5 HCP arrangement ( Fig. 1D ). || The processing parameters, such as viscosity and flow rates were set to achieve continuous columns (see the optical image of a column which was extracted from the foam after the resin was cured, insert in Fig. 1D ). || The compression testing setup can be seen from Fig. 1E .",selected_images/img2612.jpg,"[{""x"":0.10145560612679133,""y"":0.13869625520110956,""width"":23.537700621415585,""height"":58.945908460471564,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2756,""original_height"":2016},{""x"":24.349345470429917,""y"":0.27739251040221913,""width"":75.65065452957009,""height"":58.94590846047156,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2756,""original_height"":2016},{""x"":0.10145560612679133,""y"":60.332871012482656,""width"":34.19053926472868,""height"":39.667128987517344,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2756,""original_height"":2016},{""x"":35.915284568884125,""y"":59.77808599167822,""width"":35.813828962757334,""height"":40.22191400832178,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2756,""original_height"":2016},{""x"":74.874237321572,""y"":60.05547850208044,""width"":25.125762678428003,""height"":39.94452149791956,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":2756,""original_height"":2016}]"
img2614,"A. Schematic of a stress–strain plot of a typical foam, B. Comparison of behavior of foam with and without struts C. Energy absorption, D. Plateau stress, E. densification strain of foams with vertical reinforcing struts at different diameters all at column-to-column spacing of 10 mm F. Energy absorption, G. Plateau stress, H. densification strain of foams with vertical reinforcing struts at different diameters at column-to-column spacing of 10 mm and 20 mm. The horizontal green dashed lines in each column plot represent the normalized values relative to the neat foam.","The behavior of a typical foam, and a definition of relevant parameters, is provided in Fig. 3A . || The results are shown in Fig. 3B -H (also Table S2). || Representative stress–strain curves of foams with and without struts are shown in Fig. 3B . || Fig. 3 C-E compares energy absorption, plateau stress, and densification strain for foams with embedded struts relative to the neat foam (no struts) for various strut diameters, all with strut-to-strut spacing of 10 mm. || Marked improvements in plateau and densification stress were also observed, Fig. 3D . Fig. 3 F-H compare energy absorption, plateau stress, and densification strain in a base polyurethane foam and the foams with embedded elastomeric struts that are spaced 10 mm and 20 mm apart, with diameters 1.27 mm and 2.58 mm.",selected_images/img2614.jpg,"[{""x"":2.3531821016671475,""y"":0.13869625520110956,""width"":49.080655263343374,""height"":24.271844660194173,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3129,""original_height"":3792},{""x"":53.11468172334419,""y"":0.27739251040221913,""width"":46.88531827665581,""height"":24.271844660194176,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3129,""original_height"":3792},{""x"":0.5042533075001031,""y"":24.27184466019416,""width"":48.07214864834315,""height"":24.133148404993072,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3129,""original_height"":3792},{""x"":52.77851285167745,""y"":24.133148404993065,""width"":47.22148714832255,""height"":24.549237170596392,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3129,""original_height"":3792},{""x"":0,""y"":48.68238557558946,""width"":48.74448639167663,""height"":24.826629680998614,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3129,""original_height"":3792},{""x"":52.77851285167745,""y"":49.237170596393895,""width"":47.22148714832255,""height"":24.410540915395288,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3129,""original_height"":3792},{""x"":0.33616887166673537,""y"":74.20249653259361,""width"":49.9210774425102,""height"":25.797503467406386,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3129,""original_height"":3792},{""x"":51.097668493343775,""y"":74.06380027739252,""width"":48.902331506656225,""height"":25.936199722607483,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":3129,""original_height"":3792}]"
img2627,(a) Axial and hoop strain–time histories measured from strain gauges attached to the posterior section of the composite ring specimens. (b) Force-time histories recorded by a high-fidelity force sensor attached to the impactor shaft. (c) DIC-resolved strain–time histories were evaluated using virtual line gauges spanning across the lap joint edge at three height locations. (d) High-speed image following initiation of lap joint failure.,"Fig. 10a displays the strain–time histories for the dynamically loaded composite rings, captured by biaxial strain gauges affixed diametrically opposite the lap joint. || The frictional losses in velocity can be defined as (8) where is the frictional coefficient between steel and rubber, is the impact force extracted from the Force-time histories in Fig. 10b , is the penetration depth of the impactor into the rubber puck, and is the mass of the weight carriage. || Following this toe, Fig. 10a apodictically captures the subsequent linear circumferential opening of the rings, which precedes and culminates in the catastrophic failure of the lap joint. || Remarkably, the hoop strain across the lap joint under a dynamic isotropic dilation loading scenario, shown in Fig. 10c , is comparable to the values reported above for the quasi-static case ( Fig. 8a ). || The strain–time histories in Fig. 10c were also extracted from the DIC analysis by defining virtual gauges across the joint edge superiorly, medially, and inferiorly, evidencing only a minor deviation between the sample and gauge locations.",selected_images/img2627.jpg,"[{""x"":3.437437980856622e-15,""y"":2.2579219534196977e-15,""width"":33.15089913995309,""height"":66.30042257170304,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3548,""original_height"":1364},{""x"":33.30727130570759,""y"":0.20337552936105235,""width"":32.99452697419859,""height"":65.89367151298096,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3548,""original_height"":1364},{""x"":66.8491008600469,""y"":0.20337552936105235,""width"":33.1508991399531,""height"":66.097047042342,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3548,""original_height"":1364},{""x"":0.07818608287724785,""y"":67.31730021850831,""width"":99.92181391712275,""height"":32.68269978149169,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3548,""original_height"":1364}]"
img2653,"SEM analysis (side view): (a) C-R, (b) K-R, (c) C-S-25–180, (d) C-S-40–180, (e) C-S-60–180, (f) K-S-25–180, (g) K-S-40–180, and (h) K-S-60–180.","For the CFRP, the unconditioned (reference) fracture surface ( Fig. 5 a ) shows the characteristic printed beads with small gaps (voids) between layers. || For example, side-view images of conditioned CFRP ( Fig. 5 c–e , Fig. 6 a–c ) show that many of the original inter-bead voids have closed up – the resin has flowed or expanded to bridge gaps between layers. || At moderate temperatures (25–40 °C), the CFRP becomes notably smoother and more uniform ( Fig. 5 c , Fig. 6 a–b ), with very few open cracks. || Even at 60 °C ( Fig. 5 e , Fig. 6 c ), the resin shows only a fine network of small pores or nodules due to absorbed moisture, but the layered structure remains intact. || In all these CFRP images, the carbon fibres remain embedded and unbroken (e.g. Fig. 5 c–e ), with no evidence of pulled-out ends.",selected_images/img2653.jpg,"[{""x"":0.2123342104192314,""y"":0.13869625520110956,""width"":49.26153681726168,""height"":23.855755894590846,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2829,""original_height"":4331},{""x"":50.53554207977706,""y"":0.13869625520110956,""width"":49.46445792022294,""height"":23.855755894590846,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2829,""original_height"":4331},{""x"":0.2123342104192314,""y"":25.65880721220527,""width"":99.78766578958077,""height"":23.994452149791957,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2829,""original_height"":4331},{""x"":0,""y"":50.624133148404994,""width"":100,""height"":23.855755894590843,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2829,""original_height"":4331},{""x"":0.2123342104192314,""y"":76.14424410540916,""width"":99.78766578958077,""height"":23.855755894590843,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":2829,""original_height"":4331}]"
img2654,"SEM analysis (side view): (a) C-W-25–180, (b) C-W-40–180, (c) C-W-60–180, (d) K-W-25–180, (e) K-W-40–180, and (f) K-W-60–180.","For example, side-view images of conditioned CFRP ( Fig. 5 c–e , Fig. 6 a–c ) show that many of the original inter-bead voids have closed up – the resin has flowed or expanded to bridge gaps between layers. || At moderate temperatures (25–40 °C), the CFRP becomes notably smoother and more uniform ( Fig. 5 c , Fig. 6 a–b ), with very few open cracks. || Even at 60 °C ( Fig. 5 e , Fig. 6 c ), the resin shows only a fine network of small pores or nodules due to absorbed moisture, but the layered structure remains intact. || Similarly, Fig. 6 a–b (CFRP, freshwater 25–40 °C) exhibit very few residual voids. || As conditioning temperature increases, more resin redistribution occurs: in Fig. 5 e (CFRP, seawater 60 °C) and Fig. 6 c (CFRP, freshwater 60 °C), the matrix shows many small nodules from moisture uptake, but the beads appear more homogeneous and the original print-line steps are largely erased.",selected_images/img2654.jpg,"[{""x"":0.15841568469336506,""y"":0.13869625520110956,""width"":49.4256936243299,""height"":32.03883495145631,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3151,""original_height"":3599},{""x"":50.69301910187682,""y"":0.13869625520110956,""width"":49.30698089812318,""height"":32.17753120665742,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3151,""original_height"":3599},{""x"":0.15841568469336506,""y"":33.70319001386963,""width"":49.4256936243299,""height"":32.593619972260754,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3151,""original_height"":3599},{""x"":50.85143478657018,""y"":34.11927877947296,""width"":49.14856521342982,""height"":31.622746185852982,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3151,""original_height"":3599},{""x"":0.15841568469336506,""y"":67.96116504854369,""width"":49.10886225494317,""height"":32.03883495145631,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3151,""original_height"":3599},{""x"":51.009850471263555,""y"":68.37725381414702,""width"":48.990149528736445,""height"":31.622746185852975,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3151,""original_height"":3599}]"
img2656,"ILSS retention versus conditioning duration: (a) CFRP in Freshwater, (b) CFRP in seawater, (c) AFRP in Freshwater, and (d) AFRP in seawater.","Fig. 8 and Tables 4-5 summarise the short‐beam shear test results for CFRP and AFRP specimens after conditioning in water and seawater (25, 40, 60 °C; 30, 90, 180 days). || Accordingly, the pronounced ILSS changes observed after 30 days ( Fig. 8 ) are consistent with early-stage plasticisation/swelling and residual-stress relaxation.",selected_images/img2656.jpg,"[{""x"":-9.992007221626409e-16,""y"":2.9976021664879227e-15,""width"":47.976164096936536,""height"":48.40499306518725,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3549,""original_height"":2228},{""x"":50.327083208764634,""y"":0.1386962552011096,""width"":49.672916791235366,""height"":48.821081830790575,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3549,""original_height"":2228},{""x"":0,""y"":50.346740638002785,""width"":49.19515919195852,""height"":49.653259361997215,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3549,""original_height"":2228},{""x"":50.06586997411707,""y"":50.06934812760056,""width"":49.93413002588293,""height"":49.93065187239944,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3549,""original_height"":2228}]"
img2666,"After 500 h of corrosion, the depth-resolved XPS spectra of (a) Al, (b) Cr, (c) Fe, (d) Ni, (e) O, and (f) atomic fractions in Al 17.825 Cr 17 FeNi (g) atomic fractions of metallic Al, Cr, and Fe in the oxide layer of Al 17.825 Cr 17 FeNi (oxide fraction = 100% – metallic fraction).","A detailed analysis was subsequently conducted to examine the elemental distribution and oxidation states within the oxide layer formed after corrosion. Fig. 7 (a–e) presented the XPS depth profiles of Al, Cr, Fe, Ni, and O in the oxide layer of the Al 17.825 Cr 17 FeNi alloy. || The atomic fraction trends of the major elements at different etching times are shown in Fig. 7 (f). || The exact thickness of the oxide layer required further confirmation by TEM analysis. Fig. 7 (g) showed that with increasing etching time, Al remained entirely in the oxidized state, while the metallic fractions of Cr and Fe gradually increased. || In combination with the overall elemental distribution in Fig. 7 (e), it could be inferred that the amount of Al 2 O 3 increased with etching depth. || In contrast, the concentrations of Cr and Fe decreased progressively, confirming the reduction of their oxides, which was consistent with the results in Fig. 7 (g).",selected_images/img2666.jpg,"[{""x"":9.827953647540907e-16,""y"":0,""width"":26.39862542955327,""height"":47.6923076923077,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3492,""original_height"":1794},{""x"":26.79381443298969,""y"":0,""width"":23.158075601374573,""height"":47.6923076923077,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3492,""original_height"":1794},{""x"":50.426116838487985,""y"":0.6153846153846154,""width"":22.525773195876294,""height"":46.46153846153845,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3492,""original_height"":1794},{""x"":73.18900343642612,""y"":2.1862853408003084e-15,""width"":26.319587628865975,""height"":47.23076923076924,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3492,""original_height"":1794},{""x"":0,""y"":50.153846153846146,""width"":27.66323024054983,""height"":49.3846153846154,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3492,""original_height"":1794},{""x"":29.63917525773196,""y"":50,""width"":33.82817869415808,""height"":49.69230769230769,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3492,""original_height"":1794},{""x"":64.57388316151203,""y"":49.07692307692308,""width"":35.42611683848797,""height"":50.92307692307692,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3492,""original_height"":1794}]"
img2669,"Corrosion resistance index of the AlCrFeNi alloy system: (a) fixed Al content within the group, (b) fixed Cr content within the group, (c) distribution map of the composition–formability–corrosion resistance ternary coupling relationship in the AlCrFeNi alloy system, and (d) comparison of oxide layer thickness among different corrosion-resistant materials.","Overall, alloys with low Al and Cr contents exhibited poor corrosion resistance and failed to form protective oxide layers [45,46] . Fig. 10 (a) presented the CRI at fixed Cr contents. || The protective role of Cr depended on the presence of Al, and increasing Cr without sufficient Al had only a limited effect. Fig. 10 (b) presented the CRI at fixed Cr contents, from which it was evident that, within each set of alloys with a given Cr content, increasing the Al concentration significantly enhanced the corrosion resistance. || Fig. 10 (c) further elucidated the coupled relationship among composition, formability, and corrosion resistance in the AlCrFeNi alloy system. || Different regions in Fig. 10 (b) highlighted the correlation between porosity and CRI at varying Al/Ni atomic ratios. || In contrast, as the Al/Ni ratio further increased beyond 0.5, although some alloys still maintained relatively high CRI values, the porosity raised significantly, and certain samples exhibited surface defect regions (marked as ""defects"" in the Fig. 10 (c)).",selected_images/img2669.jpg,"[{""x"":0.11191846201705116,""y"":1.248266296809986,""width"":49.24412328750251,""height"":47.850208044382796,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3491,""original_height"":2817},{""x"":50.47522636969008,""y"":1.1095700416088765,""width"":49.52477363030992,""height"":46.60194174757281,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3491,""original_height"":2817},{""x"":0.11191846201705116,""y"":50.485436893203875,""width"":50.81098175574123,""height"":49.514563106796125,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3491,""original_height"":2817},{""x"":51.14673714179238,""y"":49.93065187239944,""width"":48.85326285820762,""height"":50.06934812760056,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3491,""original_height"":2817}]"
